2024-07-04 16:24:16,049  INFO [main] ReportLoger:28 - Unable to locate the element: //*[local-name='svg'][@height='25'], with the Exception: org.openqa.selenium.TimeoutException: Expected condition failed: waiting for visibility of element located by By.xpath: //*[local-name='svg'][@height='25'] (tried for 30 second(s) with 500 milliseconds interval)
Build info: version: '4.11.0', revision: '040bc5406b'
System info: os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '22.0.1'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 126.0.6478.127, chrome: {chromedriverVersion: 126.0.6478.126 (d36ace6122e..., userDataDir: C:\Users\Galaxy\AppData\Loc...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:56787}, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: windows, proxy: Proxy(), se:cdp: ws://localhost:56787/devtoo..., se:cdpVersion: 126.0.6478.127, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: b3ab368334aa2cd27a41b85e6eb1251d
2024-07-08 10:56:27,367  INFO [main] ReportLoger:28 - Count - rows : 5 and Columns : 1 in Sheet : Sheet1
2024-07-08 10:56:27,398  INFO [main] ReportLoger:28 -  Read All Data in Excel Sheet : Sheet1 successfully
2024-07-08 10:56:32,508  INFO [main] Listener:74 - VerifyEmailIdWithIpAddressDomain passed!
2024-07-08 10:56:32,509  INFO [main] Listener:77 - methodName VerifyEmailIdWithIpAddressDomain
2024-07-08 11:00:30,385  INFO [main] Listener:60 - VerifyEmailIdWithIpAddressDomain started!
2024-07-08 11:00:31,135  INFO [main] ReportLoger:28 - Cleared email text field
2024-07-08 11:00:31,681  INFO [main] ReportLoger:28 - Cleared password text field
2024-07-08 11:00:35,201  INFO [main] ReportLoger:28 - Count - rows : 5 and Columns : 1 in Sheet : Sheet1
2024-07-08 11:00:35,233  INFO [main] ReportLoger:28 -  Read All Data in Excel Sheet : Sheet1 successfully
2024-07-08 11:07:43,004  INFO [main] Listener:60 - VerifyEmailIdWithIpAddressDomain started!
2024-07-08 11:07:43,407  INFO [main] ReportLoger:28 - Cleared email text field
2024-07-08 11:07:43,654  INFO [main] ReportLoger:28 - Cleared password text field
2024-07-08 11:07:46,265  INFO [main] ReportLoger:28 - Count - rows : 7 and Columns : 1 in Sheet : Sheet1
2024-07-08 11:07:46,328  INFO [main] ReportLoger:28 -  Read All Data in Excel Sheet : Sheet1 successfully
2024-07-08 11:07:55,877  INFO [main] Listener:74 - VerifyEmailIdWithIpAddressDomain passed!
2024-07-08 11:07:55,879  INFO [main] Listener:77 - methodName VerifyEmailIdWithIpAddressDomain
2024-07-08 11:10:18,898  INFO [main] Listener:60 - VerifyEmailIdWithIpAddressDomain started!
2024-07-08 11:10:19,443  INFO [main] ReportLoger:28 - Cleared email text field
2024-07-08 11:10:19,941  INFO [main] ReportLoger:28 - Cleared password text field
2024-07-08 11:10:23,127  INFO [main] ReportLoger:28 - Count - rows : 7 and Columns : 1 in Sheet : Sheet1
2024-07-08 11:10:23,168  INFO [main] ReportLoger:28 -  Read All Data in Excel Sheet : Sheet1 successfully
2024-07-08 11:17:53,794  INFO [main] Listener:60 - VerifyEmailIdWithIpAddressDomain started!
2024-07-08 11:17:54,113  INFO [main] ReportLoger:28 - Cleared email text field
2024-07-08 11:17:54,230  INFO [main] ReportLoger:28 - Cleared password text field
2024-07-08 11:17:55,180  INFO [main] ReportLoger:28 - Count - rows : 7 and Columns : 1 in Sheet : Sheet1
2024-07-08 11:17:55,196  INFO [main] ReportLoger:28 -  Read All Data in Excel Sheet : Sheet1 successfully
2024-07-08 11:18:07,034  INFO [main] Listener:74 - VerifyEmailIdWithIpAddressDomain passed!
2024-07-08 11:18:07,035  INFO [main] Listener:77 - methodName VerifyEmailIdWithIpAddressDomain
2024-07-08 11:25:07,938  INFO [main] Listener:60 - VerifyErrorMessageForInvalidEmailId started!
2024-07-08 11:25:08,139  INFO [main] ReportLoger:28 - Cleared email text field
2024-07-08 11:25:08,276  INFO [main] ReportLoger:28 - Cleared password text field
2024-07-08 11:25:09,407  INFO [main] ReportLoger:28 - Count - rows : 7 and Columns : 1 in Sheet : Sheet1
2024-07-08 11:25:09,426  INFO [main] ReportLoger:28 -  Read All Data in Excel Sheet : Sheet1 successfully
2024-07-08 11:25:27,757  INFO [main] ReportLoger:28 - Cleared email text field
2024-07-08 11:25:27,826  INFO [main] ReportLoger:28 - Cleared password text field
2024-07-08 11:25:28,005  INFO [main] ReportLoger:28 - Entered valid email on email field
2024-07-08 11:25:28,126  INFO [main] ReportLoger:28 - Entered valid password on password field
2024-07-08 11:25:58,474  INFO [main] ReportLoger:28 - Unable to locate the element: //h4[normalize-space()='Users'], with the Exception: org.openqa.selenium.TimeoutException: Expected condition failed: waiting for visibility of element located by By.xpath: //h4[normalize-space()='Users'] (tried for 30 second(s) with 500 milliseconds interval)
2024-07-08 11:25:58,506  INFO [main] Listener:88 - VerifyErrorMessageForInvalidEmailId failed!
2024-07-08 11:27:31,090  INFO [main] Listener:60 - VerifyErrorMessageForInvalidEmailId started!
2024-07-08 11:27:31,312  INFO [main] ReportLoger:28 - Cleared email text field
2024-07-08 11:27:31,459  INFO [main] ReportLoger:28 - Cleared password text field
2024-07-08 11:27:32,338  INFO [main] ReportLoger:28 - Count - rows : 7 and Columns : 1 in Sheet : Sheet1
2024-07-08 11:27:32,354  INFO [main] ReportLoger:28 -  Read All Data in Excel Sheet : Sheet1 successfully
2024-07-08 11:27:51,105  INFO [main] ReportLoger:28 - Cleared email text field
2024-07-08 11:27:51,186  INFO [main] ReportLoger:28 - Cleared password text field
2024-07-08 11:27:51,394  INFO [main] ReportLoger:28 - Entered valid email on email field
2024-07-08 11:27:51,543  INFO [main] ReportLoger:28 - Entered valid password on password field
2024-07-08 11:29:37,504  INFO [main] Listener:60 - VerifyErrorMessageForInvalidEmailId started!
2024-07-08 11:29:37,742  INFO [main] ReportLoger:28 - Cleared email text field
2024-07-08 11:29:37,887  INFO [main] ReportLoger:28 - Cleared password text field
2024-07-08 11:29:39,427  INFO [main] ReportLoger:28 - Count - rows : 7 and Columns : 1 in Sheet : Sheet1
2024-07-08 11:29:39,461  INFO [main] ReportLoger:28 -  Read All Data in Excel Sheet : Sheet1 successfully
2024-07-08 11:30:00,772  INFO [main] ReportLoger:28 - Cleared email text field
2024-07-08 11:30:00,858  INFO [main] ReportLoger:28 - Cleared password text field
2024-07-08 11:30:01,072  INFO [main] ReportLoger:28 - Entered valid email on email field
2024-07-08 11:30:01,220  INFO [main] ReportLoger:28 - Entered valid password on password field
2024-07-08 11:30:03,056  INFO [main] ReportLoger:28 - Landed on home page
2024-07-08 11:30:03,060  INFO [main] Listener:74 - VerifyErrorMessageForInvalidEmailId passed!
2024-07-08 11:30:03,060  INFO [main] Listener:77 - methodName VerifyErrorMessageForInvalidEmailId
2024-07-08 11:38:46,740  INFO [main] Listener:60 - VerifyErrorMessageForInvalidEmailId started!
2024-07-08 11:38:46,948  INFO [main] ReportLoger:28 - Cleared email text field
2024-07-08 11:38:47,142  INFO [main] ReportLoger:28 - Cleared password text field
2024-07-08 11:38:48,552  INFO [main] ReportLoger:28 - Count - rows : 7 and Columns : 1 in Sheet : Sheet1
2024-07-08 11:38:48,569  INFO [main] ReportLoger:28 -  Read All Data in Excel Sheet : Sheet1 successfully
2024-07-08 11:38:49,916  INFO [main] ReportLoger:28 - Entered invalid email id: 1: girija4092@192.168.10.190
2024-07-08 11:38:51,532  INFO [main] ReportLoger:28 - Error message verified for value 1: girija4092@192.168.10.190
2024-07-08 11:38:52,813  INFO [main] ReportLoger:28 - Entered invalid email id: 2: girija4092&%$@gmail.com
2024-07-08 11:38:54,284  INFO [main] ReportLoger:28 - Error message verified for value 2: girija4092&%$@gmail.com
2024-07-08 11:38:55,538  INFO [main] ReportLoger:28 - Entered invalid email id: 3: girija4092gmail.com
2024-07-08 11:38:56,903  INFO [main] ReportLoger:28 - Error message verified for value 3: girija4092gmail.com
2024-07-08 11:38:58,162  INFO [main] ReportLoger:28 - Entered invalid email id: 4: girija4092@gmail..com
2024-07-08 11:38:59,490  INFO [main] ReportLoger:28 - Error message verified for value 4: girija4092@gmail..com
2024-07-08 11:39:00,635  INFO [main] ReportLoger:28 - Entered invalid email id: 5: girijagmailcom
2024-07-08 11:39:01,957  INFO [main] ReportLoger:28 - Error message verified for value 5: girijagmailcom
2024-07-08 11:39:03,130  INFO [main] ReportLoger:28 - Entered invalid email id: 6: 123456
2024-07-08 11:39:04,527  INFO [main] ReportLoger:28 - Error message verified for value 6: 123456
2024-07-08 11:39:05,737  INFO [main] ReportLoger:28 - Entered invalid email id: 7: %^&girija*#gmail.com
2024-07-08 11:39:07,069  INFO [main] ReportLoger:28 - Error message verified for value 7: %^&girija*#gmail.com
2024-07-08 11:39:07,069  INFO [main] ReportLoger:28 - Error message is verified for all invalid email ids
2024-07-08 11:39:09,405  INFO [main] ReportLoger:28 - Cleared email text field
2024-07-08 11:39:09,480  INFO [main] ReportLoger:28 - Cleared password text field
2024-07-08 11:39:09,688  INFO [main] ReportLoger:28 - Entered valid email on email field
2024-07-08 11:39:09,839  INFO [main] ReportLoger:28 - Entered valid password on password field
2024-07-08 11:39:11,547  INFO [main] ReportLoger:28 - Landed on home page
2024-07-08 11:39:11,553  INFO [main] Listener:74 - VerifyErrorMessageForInvalidEmailId passed!
2024-07-08 11:39:11,553  INFO [main] Listener:77 - methodName VerifyErrorMessageForInvalidEmailId
2024-07-08 11:40:59,496  INFO [main] Listener:60 - VerifyErrorMessageForInvalidEmailId started!
2024-07-08 11:40:59,760  INFO [main] ReportLoger:28 - Cleared email text field
2024-07-08 11:40:59,893  INFO [main] ReportLoger:28 - Cleared password text field
2024-07-08 11:41:00,960  INFO [main] ReportLoger:28 - Count - rows : 7 and Columns : 1 in Sheet : Sheet1
2024-07-08 11:41:00,989  INFO [main] ReportLoger:28 -  Read All Data in Excel Sheet : Sheet1 successfully
2024-07-08 11:41:02,290  INFO [main] ReportLoger:28 - Entered invalid email id: : girija4092@192.168.10.190
2024-07-08 11:41:03,701  INFO [main] ReportLoger:28 - Error message verified for value : girija4092@192.168.10.190
2024-07-08 11:41:04,981  INFO [main] ReportLoger:28 - Entered invalid email id: : girija4092&%$@gmail.com
2024-07-08 11:41:06,548  INFO [main] ReportLoger:28 - Error message verified for value : girija4092&%$@gmail.com
2024-07-08 11:41:07,848  INFO [main] ReportLoger:28 - Entered invalid email id: : girija4092gmail.com
2024-07-08 11:41:09,235  INFO [main] ReportLoger:28 - Error message verified for value : girija4092gmail.com
2024-07-08 11:41:10,522  INFO [main] ReportLoger:28 - Entered invalid email id: : girija4092@gmail..com
2024-07-08 11:41:11,849  INFO [main] ReportLoger:28 - Error message verified for value : girija4092@gmail..com
2024-07-08 11:41:13,042  INFO [main] ReportLoger:28 - Entered invalid email id: : girijagmailcom
2024-07-08 11:41:14,405  INFO [main] ReportLoger:28 - Error message verified for value : girijagmailcom
2024-07-08 11:41:15,564  INFO [main] ReportLoger:28 - Entered invalid email id: : 123456
2024-07-08 11:41:16,915  INFO [main] ReportLoger:28 - Error message verified for value : 123456
2024-07-08 11:41:18,195  INFO [main] ReportLoger:28 - Entered invalid email id: : %^&girija*#gmail.com
2024-07-08 11:41:19,563  INFO [main] ReportLoger:28 - Error message verified for value : %^&girija*#gmail.com
2024-07-08 11:41:19,564  INFO [main] ReportLoger:28 - Error message is verified for all invalid email ids
2024-07-08 11:41:21,921  INFO [main] ReportLoger:28 - Cleared email text field
2024-07-08 11:41:21,990  INFO [main] ReportLoger:28 - Cleared password text field
2024-07-08 11:41:22,174  INFO [main] ReportLoger:28 - Entered valid email on email field
2024-07-08 11:41:22,319  INFO [main] ReportLoger:28 - Entered valid password on password field
2024-07-08 11:41:52,428  INFO [main] ReportLoger:28 - Unable to locate the element: //h4[normalize-space()='Users'], with the Exception: org.openqa.selenium.TimeoutException: Expected condition failed: waiting for visibility of element located by By.xpath: //h4[normalize-space()='Users'] (tried for 30 second(s) with 500 milliseconds interval)
Build info: version: '4.11.0', revision: '040bc5406b'
System info: os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '22.0.1'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 126.0.6478.127, chrome: {chromedriverVersion: 126.0.6478.126 (d36ace6122e..., userDataDir: C:\Users\Galaxy\AppData\Loc...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:56301}, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: windows, proxy: Proxy(), se:cdp: ws://localhost:56301/devtoo..., se:cdpVersion: 126.0.6478.127, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: b62b19069e04239ee63be6b272b16bfa
2024-07-08 11:41:52,462  INFO [main] Listener:88 - VerifyErrorMessageForInvalidEmailId failed!
2024-07-08 11:42:19,382  INFO [main] Listener:60 - VerifyErrorMessageForInvalidEmailId started!
2024-07-08 11:42:19,676  INFO [main] ReportLoger:28 - Cleared email text field
2024-07-08 11:42:19,810  INFO [main] ReportLoger:28 - Cleared password text field
2024-07-08 11:42:20,745  INFO [main] ReportLoger:28 - Count - rows : 7 and Columns : 1 in Sheet : Sheet1
2024-07-08 11:42:20,759  INFO [main] ReportLoger:28 -  Read All Data in Excel Sheet : Sheet1 successfully
2024-07-08 11:42:22,043  INFO [main] ReportLoger:28 - Entered invalid email id: : girija4092@192.168.10.190
2024-07-08 11:42:23,496  INFO [main] ReportLoger:28 - Error message verified for value : girija4092@192.168.10.190
2024-07-08 11:42:24,811  INFO [main] ReportLoger:28 - Entered invalid email id: : girija4092&%$@gmail.com
2024-07-08 11:42:26,257  INFO [main] ReportLoger:28 - Error message verified for value : girija4092&%$@gmail.com
2024-07-08 11:42:27,513  INFO [main] ReportLoger:28 - Entered invalid email id: : girija4092gmail.com
2024-07-08 11:42:28,885  INFO [main] ReportLoger:28 - Error message verified for value : girija4092gmail.com
2024-07-08 11:42:30,141  INFO [main] ReportLoger:28 - Entered invalid email id: : girija4092@gmail..com
2024-07-08 11:42:31,473  INFO [main] ReportLoger:28 - Error message verified for value : girija4092@gmail..com
2024-07-08 11:42:32,714  INFO [main] ReportLoger:28 - Entered invalid email id: : girijagmailcom
2024-07-08 11:42:34,042  INFO [main] ReportLoger:28 - Error message verified for value : girijagmailcom
2024-07-08 11:42:35,213  INFO [main] ReportLoger:28 - Entered invalid email id: : 123456
2024-07-08 11:42:36,591  INFO [main] ReportLoger:28 - Error message verified for value : 123456
2024-07-08 11:42:37,853  INFO [main] ReportLoger:28 - Entered invalid email id: : %^&girija*#gmail.com
2024-07-08 11:42:39,188  INFO [main] ReportLoger:28 - Error message verified for value : %^&girija*#gmail.com
2024-07-08 11:42:39,189  INFO [main] ReportLoger:28 - Error message is verified for all invalid email ids
2024-07-08 11:42:41,506  INFO [main] ReportLoger:28 - Cleared email text field
2024-07-08 11:42:41,577  INFO [main] ReportLoger:28 - Cleared password text field
2024-07-08 11:42:41,771  INFO [main] ReportLoger:28 - Entered valid email on email field
2024-07-08 11:42:41,908  INFO [main] ReportLoger:28 - Entered valid password on password field
2024-07-08 11:42:43,688  INFO [main] ReportLoger:28 - Landed on home page
2024-07-08 11:42:43,692  INFO [main] Listener:74 - VerifyErrorMessageForInvalidEmailId passed!
2024-07-08 11:42:43,692  INFO [main] Listener:77 - methodName VerifyErrorMessageForInvalidEmailId
2024-07-08 11:52:22,561  INFO [main] Listener:60 - VerifySuccessfulLogin started!
2024-07-08 11:52:22,845  INFO [main] ReportLoger:28 - Cleared email text field
2024-07-08 11:52:23,006  INFO [main] ReportLoger:28 - Cleared password text field
2024-07-08 11:52:23,338  INFO [main] ReportLoger:28 - Entered valid email on email field
2024-07-08 11:52:23,567  INFO [main] ReportLoger:28 - Entered valid password on password field
2024-07-08 11:52:24,947  INFO [main] ReportLoger:28 - Landed on home page
2024-07-08 11:52:24,953  INFO [main] Listener:74 - VerifySuccessfulLogin passed!
2024-07-08 11:52:24,953  INFO [main] Listener:77 - methodName VerifySuccessfulLogin
2024-07-08 11:52:27,804  INFO [main] Listener:60 - VerifyLoginPageLinks started!
2024-07-08 11:52:27,937  INFO [main] ReportLoger:28 - Landed on login page
2024-07-08 11:52:28,303  INFO [main] ReportLoger:28 - Entered valid email on email field
2024-07-08 11:52:28,548  INFO [main] ReportLoger:28 - Entered valid password on password field
2024-07-08 11:52:28,797  INFO [main] ReportLoger:28 - Clicked save credentials checkbox
2024-07-08 11:52:29,021  INFO [main] ReportLoger:28 - Clicked reset button
2024-07-08 11:52:29,648  INFO [main] ReportLoger:28 - Successfully navigated to password reset page
2024-07-08 11:52:29,849  INFO [main] ReportLoger:28 - Clicked back to login
2024-07-08 11:52:30,002  INFO [main] ReportLoger:28 - Cleared email text field
2024-07-08 11:52:30,281  INFO [main] ReportLoger:28 - Cleared password text field
2024-07-08 11:52:30,671  INFO [main] ReportLoger:28 - Entered valid email on email field
2024-07-08 11:52:30,902  INFO [main] ReportLoger:28 - Entered valid password on password field
2024-07-08 11:52:32,248  INFO [main] ReportLoger:28 - Landed on home page
2024-07-08 11:52:32,249  INFO [main] Listener:74 - VerifyLoginPageLinks passed!
2024-07-08 11:52:32,250  INFO [main] Listener:77 - methodName VerifyLoginPageLinks
2024-07-08 11:52:34,854  INFO [main] Listener:60 - VerifyValidLoginDashboardNavigation started!
2024-07-08 11:52:34,978  INFO [main] ReportLoger:28 - Cleared email text field
2024-07-08 11:52:35,053  INFO [main] ReportLoger:28 - Cleared password text field
2024-07-08 11:52:35,294  INFO [main] ReportLoger:28 - Entered valid email on email field
2024-07-08 11:52:35,434  INFO [main] ReportLoger:28 - Entered valid password on password field
2024-07-08 11:52:36,694  INFO [main] ReportLoger:28 - Landed on home page
2024-07-08 11:52:36,695  INFO [main] Listener:74 - VerifyValidLoginDashboardNavigation passed!
2024-07-08 11:52:36,695  INFO [main] Listener:77 - methodName VerifyValidLoginDashboardNavigation
2024-07-08 11:52:39,333  INFO [main] Listener:60 - VerifyErrorMessageForInvalidEmailId started!
2024-07-08 11:52:39,444  INFO [main] ReportLoger:28 - Cleared email text field
2024-07-08 11:52:39,531  INFO [main] ReportLoger:28 - Cleared password text field
2024-07-08 11:52:40,517  INFO [main] ReportLoger:28 - Count - rows : 7 and Columns : 1 in Sheet : Sheet1
2024-07-08 11:52:40,532  INFO [main] ReportLoger:28 -  Read All Data in Excel Sheet : Sheet1 successfully
2024-07-08 11:52:41,862  INFO [main] ReportLoger:28 - Entered invalid email id: girija4092@192.168.10.190
2024-07-08 11:52:43,403  INFO [main] ReportLoger:28 - Error message verified for value : girija4092@192.168.10.190
2024-07-08 11:52:44,709  INFO [main] ReportLoger:28 - Entered invalid email id: girija4092&%$@gmail.com
2024-07-08 11:52:46,098  INFO [main] ReportLoger:28 - Error message verified for value : girija4092&%$@gmail.com
2024-07-08 11:52:47,335  INFO [main] ReportLoger:28 - Entered invalid email id: girija4092gmail.com
2024-07-08 11:52:48,813  INFO [main] ReportLoger:28 - Error message verified for value : girija4092gmail.com
2024-07-08 11:52:50,094  INFO [main] ReportLoger:28 - Entered invalid email id: girija4092@gmail..com
2024-07-08 11:52:51,460  INFO [main] ReportLoger:28 - Error message verified for value : girija4092@gmail..com
2024-07-08 11:52:52,703  INFO [main] ReportLoger:28 - Entered invalid email id: girijagmailcom
2024-07-08 11:52:54,116  INFO [main] ReportLoger:28 - Error message verified for value : girijagmailcom
2024-07-08 11:52:55,292  INFO [main] ReportLoger:28 - Entered invalid email id: 123456
2024-07-08 11:52:56,665  INFO [main] ReportLoger:28 - Error message verified for value : 123456
2024-07-08 11:52:57,945  INFO [main] ReportLoger:28 - Entered invalid email id: %^&girija*#gmail.com
2024-07-08 11:52:59,409  INFO [main] ReportLoger:28 - Error message verified for value : %^&girija*#gmail.com
2024-07-08 11:52:59,410  INFO [main] ReportLoger:28 - Error message is verified for all invalid email ids
2024-07-08 11:53:01,729  INFO [main] ReportLoger:28 - Cleared email text field
2024-07-08 11:53:01,809  INFO [main] ReportLoger:28 - Cleared password text field
2024-07-08 11:53:02,030  INFO [main] ReportLoger:28 - Entered valid email on email field
2024-07-08 11:53:02,183  INFO [main] ReportLoger:28 - Entered valid password on password field
2024-07-08 11:53:03,448  INFO [main] ReportLoger:28 - Landed on home page
2024-07-08 11:53:03,450  INFO [main] Listener:74 - VerifyErrorMessageForInvalidEmailId passed!
2024-07-08 11:53:03,450  INFO [main] Listener:77 - methodName VerifyErrorMessageForInvalidEmailId
2024-07-08 12:08:32,213  INFO [main] Listener:60 - VerifySpaceAsFirstCharacterInEmailField started!
2024-07-08 12:08:32,402  INFO [main] ReportLoger:28 - Cleared email text field
2024-07-08 12:08:32,535  INFO [main] ReportLoger:28 - Cleared password text field
2024-07-08 12:08:32,796  INFO [main] ReportLoger:28 - Entered valid email on email field
